Match_Date,Season_Label,Season_Usage,Team_ID,Team_Name,Opponent,Team_Score,Opponent_Score,Win,Best_Of,LAN_Online,Match_ID,Match_URL
2024-09-13,2024_s2,train,4914,3DMAX,Zero Tenacity,1,2,0,bo3,ONLINE,2375453,https://www.hltv.org/matches/2375453/3dmax-vs-zero-tenacity-elisa-invitational-fall-2024
2024-09-08,2024_s2,train,4914,3DMAX,The MongolZ,0,2,0,bo3,LAN,2375388,https://www.hltv.org/matches/2375388/the-mongolz-vs-3dmax-esl-pro-league-season-20
2024-09-07,2024_s2,train,4914,3DMAX,Wildcard,2,0,1,bo3,LAN,2375385,https://www.hltv.org/matches/2375385/wildcard-vs-3dmax-esl-pro-league-season-20
2024-09-06,2024_s2,train,4914,3DMAX,Spirit,1,2,0,bo3,LAN,2375381,https://www.hltv.org/matches/2375381/3dmax-vs-spirit-esl-pro-league-season-20
2024-09-06,2024_s2,train,4914,3DMAX,9z,2,0,1,bo3,LAN,2375376,https://www.hltv.org/matches/2375376/9z-vs-3dmax-esl-pro-league-season-20
2024-09-05,2024_s2,train,4914,3DMAX,G2,1,2,0,bo3,LAN,2375373,https://www.hltv.org/matches/2375373/g2-vs-3dmax-esl-pro-league-season-20
2024-09-04,2024_s2,train,4914,3DMAX,The MongolZ,2,0,1,bo3,LAN,2375357,https://www.hltv.org/matches/2375357/the-mongolz-vs-3dmax-esl-pro-league-season-20
2024-08-27,2024_s2,train,4914,3DMAX,HEROIC,0,2,0,bo3,ONLINE,2375068,https://www.hltv.org/matches/2375068/heroic-vs-3dmax-iem-rio-2024-europe-closed-qualifier
2024-08-26,2024_s2,train,4914,3DMAX,Falcons,1,2,0,bo3,ONLINE,2375063,https://www.hltv.org/matches/2375063/falcons-vs-3dmax-iem-rio-2024-europe-closed-qualifier
2024-08-26,2024_s2,train,4914,3DMAX,fnatic,2,1,1,bo3,ONLINE,2375060,https://www.hltv.org/matches/2375060/fnatic-vs-3dmax-iem-rio-2024-europe-closed-qualifier
2024-08-16,2024_s2,train,4914,3DMAX,SINNERS,1,2,0,bo3,ONLINE,2374546,https://www.hltv.org/matches/2374546/3dmax-vs-sinners-cct-season-2-europe-series-8
2024-08-13,2024_s2,train,4914,3DMAX,Zero Tenacity,2,1,1,bo3,ONLINE,2374691,https://www.hltv.org/matches/2374691/zero-tenacity-vs-3dmax-esl-challenger-league-season-48-europe
2024-08-12,2024_s2,train,4914,3DMAX,Nemiga,1,2,0,bo3,ONLINE,2374631,https://www.hltv.org/matches/2374631/nemiga-vs-3dmax-esl-challenger-league-season-48-europe
2024-08-09,2024_s2,train,4914,3DMAX,PARIVISION,2,1,1,bo3,ONLINE,2374400,https://www.hltv.org/matches/2374400/3dmax-vs-parivision-esl-challenger-league-season-48-europe
2024-08-08,2024_s2,train,4914,3DMAX,HEROIC,1,2,0,bo3,LAN,2374268,https://www.hltv.org/matches/2374268/3dmax-vs-heroic-iem-cologne-2024-play-in
2024-08-07,2024_s2,train,4914,3DMAX,GUN5,2,0,1,bo3,ONLINE,2373906,https://www.hltv.org/matches/2373906/3dmax-vs-gun5-esl-challenger-league-season-48-europe
2024-08-07,2024_s2,train,4914,3DMAX,9z,0,2,0,bo3,LAN,2373997,https://www.hltv.org/matches/2373997/3dmax-vs-9z-iem-cologne-2024-play-in
2024-08-04,2024_s2,train,4914,3DMAX,Johnny Speeds,0,2,0,bo3,ONLINE,2374216,https://www.hltv.org/matches/2374216/johnny-speeds-vs-3dmax-betboom-dacha-belgrade-season-2-europe-closed-qualifier
2024-08-03,2024_s2,train,4914,3DMAX,fnatic,2,0,1,bo3,ONLINE,2374214,https://www.hltv.org/matches/2374214/fnatic-vs-3dmax-betboom-dacha-belgrade-season-2-europe-closed-qualifier
2024-08-02,2024_s2,train,4914,3DMAX,BLEED,2,0,1,bo3,ONLINE,2374209,https://www.hltv.org/matches/2374209/bleed-vs-3dmax-betboom-dacha-belgrade-season-2-europe-closed-qualifier
2024-08-01,2024_s2,train,4914,3DMAX,Betera,2,0,1,bo3,ONLINE,2374133,https://www.hltv.org/matches/2374133/3dmax-vs-betera-esl-challenger-league-season-48-europe
2024-07-31,2024_s2,train,4914,3DMAX,Cloud9,2,1,1,bo3,ONLINE,2374207,https://www.hltv.org/matches/2374207/3dmax-vs-cloud9-betboom-dacha-belgrade-season-2-europe-closed-qualifier
2024-07-28,2024_s2,train,4914,3DMAX,The MongolZ,2,0,1,bo3,LAN,2373615,https://www.hltv.org/matches/2373615/the-mongolz-vs-3dmax-skyesports-championship-2024
2024-07-28,2024_s2,train,4914,3DMAX,Aurora,2,1,1,bo3,LAN,2373614,https://www.hltv.org/matches/2373614/aurora-vs-3dmax-skyesports-championship-2024
2024-07-27,2024_s2,train,4914,3DMAX,ENCE,2,0,1,bo3,LAN,2373612,https://www.hltv.org/matches/2373612/3dmax-vs-ence-skyesports-championship-2024
2024-07-26,2024_s2,train,4914,3DMAX,Eternal Fire,14,16,0,bo1,LAN,2373600,https://www.hltv.org/matches/2373600/eternal-fire-vs-3dmax-skyesports-championship-2024
2024-07-25,2024_s2,train,4914,3DMAX,Revenant,13,0,1,bo1,LAN,2373608,https://www.hltv.org/matches/2373608/3dmax-vs-revenant-skyesports-championship-2024
2024-07-25,2024_s2,train,4914,3DMAX,DMS,13,5,1,bo1,LAN,2373596,https://www.hltv.org/matches/2373596/dms-vs-3dmax-skyesports-championship-2024
2024-07-24,2024_s2,train,4914,3DMAX,AMKAL,16,14,1,bo1,LAN,2373586,https://www.hltv.org/matches/2373586/3dmax-vs-amkal-skyesports-championship-2024
2024-07-17,2024_s2,train,4914,3DMAX,9 Pandas,2,1,1,bo3,ONLINE,2373698,https://www.hltv.org/matches/2373698/3dmax-vs-9-pandas-esl-challenger-league-season-48-europe
2024-07-15,2024_s2,train,4914,3DMAX,TSM,0,2,0,bo3,ONLINE,2373695,https://www.hltv.org/matches/2373695/3dmax-vs-tsm-esl-challenger-league-season-48-europe
2024-07-08,2024_s2,train,4914,3DMAX,Latvia,1,2,0,bo3,ONLINE,2373463,https://www.hltv.org/matches/2373463/3dmax-vs-latvia-iesf-world-championship-2024-europe-closed-qualifier-1
2024-06-17,2024_s1,train,4914,3DMAX,5W,1,3,0,bo5,ONLINE,2373015,https://www.hltv.org/matches/2373015/5w-vs-3dmax-regional-clash-arena-europe-2024
2024-06-16,2024_s1,train,4914,3DMAX,B8,0,2,0,bo3,ONLINE,2372917,https://www.hltv.org/matches/2372917/b8-vs-3dmax-cct-season-2-europe-series-5
2024-06-16,2024_s1,train,4914,3DMAX,Permitta,2,0,1,bo3,ONLINE,2372916,https://www.hltv.org/matches/2372916/permitta-vs-3dmax-cct-season-2-europe-series-5
2024-06-16,2024_s1,train,4914,3DMAX,Enterprise,2,0,1,bo3,ONLINE,2373013,https://www.hltv.org/matches/2373013/enterprise-vs-3dmax-regional-clash-arena-europe-2024
2024-06-15,2024_s1,train,4914,3DMAX,GUN5,2,0,1,bo3,ONLINE,2372914,https://www.hltv.org/matches/2372914/3dmax-vs-gun5-cct-season-2-europe-series-5
2024-06-15,2024_s1,train,4914,3DMAX,BLEED,3,1,1,bo5,ONLINE,2373175,https://www.hltv.org/matches/2373175/bleed-vs-3dmax-skyesports-championship-2024-europe-closed-qualifier
2024-06-14,2024_s1,train,4914,3DMAX,Sashi,2,1,1,bo3,ONLINE,2373174,https://www.hltv.org/matches/2373174/3dmax-vs-sashi-skyesports-championship-2024-europe-closed-qualifier
2024-06-14,2024_s1,train,4914,3DMAX,Passion UA,2,1,1,bo3,ONLINE,2372907,https://www.hltv.org/matches/2372907/3dmax-vs-passion-ua-cct-season-2-europe-series-5
2024-06-13,2024_s1,train,4914,3DMAX,9INE,2,1,1,bo3,ONLINE,2373010,https://www.hltv.org/matches/2373010/9ine-vs-3dmax-regional-clash-arena-europe-2024
2024-06-13,2024_s1,train,4914,3DMAX,VP.Prodigy,2,0,1,bo3,ONLINE,2373171,https://www.hltv.org/matches/2373171/3dmax-vs-vpprodigy-skyesports-championship-2024-europe-closed-qualifier
2024-06-11,2024_s1,train,4914,3DMAX,SINNERS,2,0,1,bo3,ONLINE,2373120,https://www.hltv.org/matches/2373120/sinners-vs-3dmax-esl-pro-league-season-20-europe-closed-qualifier
2024-06-11,2024_s1,train,4914,3DMAX,BUHAWI,2,0,1,bo3,ONLINE,2373119,https://www.hltv.org/matches/2373119/buhawi-vs-3dmax-esl-pro-league-season-20-europe-closed-qualifier
2024-06-10,2024_s1,train,4914,3DMAX,EYEBALLERS,2,0,1,bo3,ONLINE,2373008,https://www.hltv.org/matches/2373008/eyeballers-vs-3dmax-regional-clash-arena-europe-2024
2024-06-10,2024_s1,train,4914,3DMAX,SAW,13,11,1,bo1,ONLINE,2373117,https://www.hltv.org/matches/2373117/saw-vs-3dmax-esl-pro-league-season-20-europe-closed-qualifier
2024-06-10,2024_s1,train,4914,3DMAX,PARIVISION,13,6,1,bo1,ONLINE,2373112,https://www.hltv.org/matches/2373112/parivision-vs-3dmax-esl-pro-league-season-20-europe-closed-qualifier
2024-06-10,2024_s1,train,4914,3DMAX,9 Pandas,13,10,1,bo1,ONLINE,2373107,https://www.hltv.org/matches/2373107/9-pandas-vs-3dmax-esl-pro-league-season-20-europe-closed-qualifier
2024-06-09,2024_s1,train,4914,3DMAX,9INE,1,2,0,bo3,ONLINE,2373004,https://www.hltv.org/matches/2373004/3dmax-vs-9ine-regional-clash-arena-europe-2024
2024-06-09,2024_s1,train,4914,3DMAX,Monte,3,13,0,bo1,ONLINE,2373102,https://www.hltv.org/matches/2373102/monte-vs-3dmax-esl-pro-league-season-20-europe-closed-qualifier
2024-06-09,2024_s1,train,4914,3DMAX,SINNERS,5,13,0,bo1,ONLINE,2373100,https://www.hltv.org/matches/2373100/3dmax-vs-sinners-esl-pro-league-season-20-europe-closed-qualifier
2024-06-09,2024_s1,train,4914,3DMAX,Aurora,13,7,1,bo1,ONLINE,2373096,https://www.hltv.org/matches/2373096/3dmax-vs-aurora-esl-pro-league-season-20-europe-closed-qualifier
2024-06-09,2024_s1,train,4914,3DMAX,RUSH B,13,11,1,bo1,ONLINE,2373092,https://www.hltv.org/matches/2373092/3dmax-vs-rush-b-esl-pro-league-season-20-europe-closed-qualifier
2024-06-08,2024_s1,train,4914,3DMAX,Illuminar,1,2,0,bo3,ONLINE,2372968,https://www.hltv.org/matches/2372968/3dmax-vs-illuminar-regional-clash-arena-europe-2024
2024-06-07,2024_s1,train,4914,3DMAX,Gaimin Gladiators,2,0,1,bo3,ONLINE,2372940,https://www.hltv.org/matches/2372940/gaimin-gladiators-vs-3dmax-regional-clash-arena-europe-2024
2024-06-06,2024_s1,train,4914,3DMAX,Nexus,2,1,1,bo3,ONLINE,2372934,https://www.hltv.org/matches/2372934/3dmax-vs-nexus-regional-clash-arena-europe-2024
2024-06-06,2024_s1,train,4914,3DMAX,Sangal,1,2,0,bo3,ONLINE,2372568,https://www.hltv.org/matches/2372568/3dmax-vs-sangal-esl-challenger-league-season-47-europe
2024-06-05,2024_s1,train,4914,3DMAX,KOI,0,2,0,bo3,ONLINE,2372540,https://www.hltv.org/matches/2372540/koi-vs-3dmax-esl-challenger-league-season-47-europe
2024-06-04,2024_s1,train,4914,3DMAX,Aurora,2,1,1,bo3,ONLINE,2372536,https://www.hltv.org/matches/2372536/aurora-vs-3dmax-esl-challenger-league-season-47-europe
2024-06-01,2024_s1,train,4914,3DMAX,VP.Prodigy,1,2,0,bo3,ONLINE,2372512,https://www.hltv.org/matches/2372512/3dmax-vs-vpprodigy-cct-season-2-europe-series-4
2024-05-30,2024_s1,train,4914,3DMAX,Sampi,2,1,1,bo3,ONLINE,2372505,https://www.hltv.org/matches/2372505/3dmax-vs-sampi-cct-season-2-europe-series-4
2024-05-25,2024_s1,train,4914,3DMAX,MOUZ NXT,1,2,0,bo3,ONLINE,2372266,https://www.hltv.org/matches/2372266/3dmax-vs-mouz-nxt-cct-season-2-europe-series-3
2024-05-23,2024_s1,train,4914,3DMAX,Zero Tenacity,2,0,1,bo3,ONLINE,2372260,https://www.hltv.org/matches/2372260/3dmax-vs-zero-tenacity-cct-season-2-europe-series-3
2024-05-17,2024_s1,train,4914,3DMAX,B8,1,2,0,bo3,ONLINE,2372196,https://www.hltv.org/matches/2372196/3dmax-vs-b8-res-regional-series-4-europe
2024-05-15,2024_s1,train,4914,3DMAX,Zero Tenacity,1,2,0,bo3,ONLINE,2372188,https://www.hltv.org/matches/2372188/3dmax-vs-zero-tenacity-res-regional-series-4-europe
2024-05-08,2024_s1,train,4914,3DMAX,G2,1,2,0,bo3,LAN,2371542,https://www.hltv.org/matches/2371542/3dmax-vs-g2-esl-pro-league-season-19
2024-05-01,2024_s1,train,4914,3DMAX,Sashi,1,2,0,bo3,ONLINE,2371680,https://www.hltv.org/matches/2371680/3dmax-vs-sashi-yalla-compass-spring-2024
2024-04-30,2024_s1,train,4914,3DMAX,BetBoom,2,0,1,bo3,ONLINE,2371676,https://www.hltv.org/matches/2371676/betboom-vs-3dmax-yalla-compass-spring-2024
2024-04-29,2024_s1,train,4914,3DMAX,PARIVISION,2,1,1,bo3,ONLINE,2371674,https://www.hltv.org/matches/2371674/3dmax-vs-parivision-yalla-compass-spring-2024
2024-04-27,2024_s1,train,4914,3DMAX,Astralis,0,2,0,bo3,LAN,2371484,https://www.hltv.org/matches/2371484/3dmax-vs-astralis-esl-pro-league-season-19
2024-04-24,2024_s1,train,4914,3DMAX,fnatic,2,0,1,bo3,LAN,2371481,https://www.hltv.org/matches/2371481/3dmax-vs-fnatic-esl-pro-league-season-19
2024-04-23,2024_s1,train,4914,3DMAX,SAW,2,0,1,bo3,LAN,2371475,https://www.hltv.org/matches/2371475/3dmax-vs-saw-esl-pro-league-season-19
2024-04-22,2024_s1,train,4914,3DMAX,Guild Eagles,2,1,1,bo3,ONLINE,2371594,https://www.hltv.org/matches/2371594/3dmax-vs-guild-eagles-yalla-compass-spring-2024
2024-04-17,2024_s1,train,4914,3DMAX,BLEED,2,1,1,bo3,ONLINE,2371361,https://www.hltv.org/matches/2371361/3dmax-vs-bleed-yalla-compass-spring-2024
2024-04-14,2024_s1,train,4914,3DMAX,BetBoom,1,2,0,bo3,ONLINE,2370438,https://www.hltv.org/matches/2370438/betboom-vs-3dmax-a1-gaming-league-season-8
2024-04-13,2024_s1,train,4914,3DMAX,ex-Preasy,2,0,1,bo3,ONLINE,2370437,https://www.hltv.org/matches/2370437/ex-preasy-vs-3dmax-a1-gaming-league-season-8
2024-04-11,2024_s1,train,4914,3DMAX,Passion UA,0,2,0,bo3,ONLINE,2371229,https://www.hltv.org/matches/2371229/3dmax-vs-passion-ua-yalla-compass-spring-2024
2024-04-10,2024_s1,train,4914,3DMAX,SINNERS,1,2,0,bo3,ONLINE,2371350,https://www.hltv.org/matches/2371350/sinners-vs-3dmax-esl-challenger-league-season-47-europe
2024-04-09,2024_s1,train,4914,3DMAX,SAW,2,1,1,bo3,ONLINE,2371213,https://www.hltv.org/matches/2371213/saw-vs-3dmax-esl-challenger-league-season-47-europe
2024-04-07,2024_s1,train,4914,3DMAX,Young Ninjas,2,0,1,bo3,ONLINE,2370435,https://www.hltv.org/matches/2370435/3dmax-vs-young-ninjas-a1-gaming-league-season-8
2024-04-04,2024_s1,train,4914,3DMAX,Space,2,0,1,bo3,ONLINE,2371030,https://www.hltv.org/matches/2371030/space-vs-3dmax-esl-challenger-league-season-47-europe
2024-04-03,2024_s1,train,4914,3DMAX,FORZE,2,0,1,bo3,ONLINE,2371036,https://www.hltv.org/matches/2371036/3dmax-vs-forze-esl-challenger-league-season-47-europe
2024-04-02,2024_s1,train,4914,3DMAX,Permitta,2,0,1,bo3,ONLINE,2371064,https://www.hltv.org/matches/2371064/3dmax-vs-permitta-yalla-compass-spring-2024
2024-03-28,2024_s1,train,4914,3DMAX,Apeks,2,1,1,bo3,ONLINE,2370901,https://www.hltv.org/matches/2370901/apeks-vs-3dmax-esl-challenger-league-season-47-europe
2024-03-21,2024_s1,train,4914,3DMAX,fnatic,1,2,0,bo3,ONLINE,2370762,https://www.hltv.org/matches/2370762/fnatic-vs-3dmax-skyesports-masters-2024-europe-closed-qualifier
2024-03-19,2024_s1,train,4914,3DMAX,GUN5,2,1,1,bo3,ONLINE,2370758,https://www.hltv.org/matches/2370758/3dmax-vs-gun5-skyesports-masters-2024-europe-closed-qualifier
2024-03-15,2024_s1,train,4914,3DMAX,B8,2,1,1,bo3,ONLINE,2370692,https://www.hltv.org/matches/2370692/3dmax-vs-b8-esl-challenger-league-season-47-europe
2024-03-13,2024_s1,train,4914,3DMAX,PARIVISION,1,2,0,bo3,ONLINE,2370513,https://www.hltv.org/matches/2370513/parivision-vs-3dmax-esl-challenger-league-season-47-europe
2024-03-05,2024_s1,train,4914,3DMAX,FORZE,11,13,0,bo1,ONLINE,2370369,https://www.hltv.org/matches/2370369/3dmax-vs-forze-iem-dallas-2024-europe-open-qualifier-2
2024-03-04,2024_s1,train,4914,3DMAX,fnatic,1,2,0,bo3,ONLINE,2370143,https://www.hltv.org/matches/2370143/3dmax-vs-fnatic-res-regional-series-1-europe
2024-03-02,2024_s1,train,4914,3DMAX,Monte,2,0,1,bo3,ONLINE,2370137,https://www.hltv.org/matches/2370137/monte-vs-3dmax-res-regional-series-1-europe
2024-02-29,2024_s1,train,4914,3DMAX,ECSTATIC,2,0,1,bo3,ONLINE,2370129,https://www.hltv.org/matches/2370129/3dmax-vs-ecstatic-res-regional-series-1-europe
2024-02-16,2024_s1,train,4914,3DMAX,9 Pandas,1,2,0,bo3,LAN,2369747,https://www.hltv.org/matches/2369747/9-pandas-vs-3dmax-pgl-cs2-major-copenhagen-2024-europe-rmr-a
2024-02-15,2024_s1,train,4914,3DMAX,Into the Breach,2,1,1,bo3,LAN,2369743,https://www.hltv.org/matches/2369743/into-the-breach-vs-3dmax-pgl-cs2-major-copenhagen-2024-europe-rmr-a
2024-02-14,2024_s1,train,4914,3DMAX,KOI,8,13,0,bo1,LAN,2369731,https://www.hltv.org/matches/2369731/3dmax-vs-koi-pgl-cs2-major-copenhagen-2024-europe-rmr-a
2024-02-14,2024_s1,train,4914,3DMAX,Falcons,8,13,0,bo1,LAN,2369727,https://www.hltv.org/matches/2369727/3dmax-vs-falcons-pgl-cs2-major-copenhagen-2024-europe-rmr-a
2024-02-11,2024_s1,train,4914,3DMAX,Apeks,0,2,0,bo3,ONLINE,2369718,https://www.hltv.org/matches/2369718/3dmax-vs-apeks-res-western-european-masters-spring-2024-blast-premier-qualifier
2024-02-09,2024_s1,train,4914,3DMAX,fnatic,13,9,1,bo1,ONLINE,2369711,https://www.hltv.org/matches/2369711/fnatic-vs-3dmax-res-western-european-masters-spring-2024-blast-premier-qualifier
2024-02-09,2024_s1,train,4914,3DMAX,Endpoint,13,11,1,bo1,ONLINE,2369710,https://www.hltv.org/matches/2369710/endpoint-vs-3dmax-res-western-european-masters-spring-2024-blast-premier-qualifier
2024-02-09,2024_s1,train,4914,3DMAX,Sprout,10,13,0,bo1,ONLINE,2369708,https://www.hltv.org/matches/2369708/3dmax-vs-sprout-res-western-european-masters-spring-2024-blast-premier-qualifier
2024-01-30,2024_s1,train,4914,3DMAX,Permitta,7,13,0,bo1,ONLINE,2369579,https://www.hltv.org/matches/2369579/3dmax-vs-permitta-iem-chengdu-2024-europe-open-qualifier-2
2024-01-21,2024_s1,train,4914,3DMAX,sYnck,2,0,1,bo3,ONLINE,2369398,https://www.hltv.org/matches/2369398/3dmax-vs-synck-pgl-cs2-major-copenhagen-2024-europe-rmr-decider-qualifier
2024-01-21,2024_s1,train,4914,3DMAX,Preasy,1,2,0,bo3,ONLINE,2369396,https://www.hltv.org/matches/2369396/3dmax-vs-preasy-pgl-cs2-major-copenhagen-2024-europe-rmr-decider-qualifier
2024-01-20,2024_s1,train,4914,3DMAX,9 Pandas,1,2,0,bo3,ONLINE,2369258,https://www.hltv.org/matches/2369258/9-pandas-vs-3dmax-pgl-cs2-major-copenhagen-2024-europe-rmr-closed-qualifier-a
2024-01-20,2024_s1,train,4914,3DMAX,Zero Tenacity,2,0,1,bo3,ONLINE,2369254,https://www.hltv.org/matches/2369254/3dmax-vs-zero-tenacity-pgl-cs2-major-copenhagen-2024-europe-rmr-closed-qualifier-a
2024-01-19,2024_s1,train,4914,3DMAX,OG,6,13,0,bo1,ONLINE,2369246,https://www.hltv.org/matches/2369246/3dmax-vs-og-pgl-cs2-major-copenhagen-2024-europe-rmr-closed-qualifier-a
2024-01-18,2024_s1,train,4914,3DMAX,Cloud9,10,13,0,bo1,ONLINE,2369238,https://www.hltv.org/matches/2369238/cloud9-vs-3dmax-pgl-cs2-major-copenhagen-2024-europe-rmr-closed-qualifier-a
2024-01-18,2024_s1,train,4914,3DMAX,JANO,13,7,1,bo1,ONLINE,2369217,https://www.hltv.org/matches/2369217/3dmax-vs-jano-pgl-cs2-major-copenhagen-2024-europe-rmr-closed-qualifier-a
2023-12-10,context_pre_2024_s1,context,4914,3DMAX,FORZE,3,0,1,bo5,ONLINE,2368202,https://www.hltv.org/matches/2368202/3dmax-vs-forze-esl-challenger-league-season-46-europe
2023-12-07,context_pre_2024_s1,context,4914,3DMAX,SINNERS,2,1,1,bo3,ONLINE,2368197,https://www.hltv.org/matches/2368197/3dmax-vs-sinners-esl-challenger-league-season-46-europe
2023-12-06,context_pre_2024_s1,context,4914,3DMAX,Apeks,2,0,1,bo3,ONLINE,2368194,https://www.hltv.org/matches/2368194/3dmax-vs-apeks-esl-challenger-league-season-46-europe
2023-11-24,context_pre_2024_s1,context,4914,3DMAX,GamerLegion,1,2,0,bo3,LAN,2368235,https://www.hltv.org/matches/2368235/3dmax-vs-gamerlegion-esl-challenger-jnkping-2023
2023-11-24,context_pre_2024_s1,context,4914,3DMAX,Virtus.pro,9,13,0,bo1,LAN,2368231,https://www.hltv.org/matches/2368231/virtuspro-vs-3dmax-esl-challenger-jnkping-2023
2025-12-14,2025_s2,train,12000,500,ex-Betera,1,2,0,bo3,ONLINE,2388453,https://www.hltv.org/matches/2388453/500-vs-ex-betera-cct-season-3-europe-series-12
2025-12-13,2025_s2,train,12000,500,CYBERSHOKE,2,0,1,bo3,ONLINE,2388450,https://www.hltv.org/matches/2388450/500-vs-cybershoke-cct-season-3-europe-series-12
2025-12-12,2025_s2,train,12000,500,OG,2,1,1,bo3,ONLINE,2388446,https://www.hltv.org/matches/2388446/og-vs-500-cct-season-3-europe-series-12
2025-12-10,2025_s2,train,12000,500,Sashi,2,1,1,bo3,ONLINE,2388439,https://www.hltv.org/matches/2388439/sashi-vs-500-cct-season-3-europe-series-12
2025-12-07,2025_s2,train,12000,500,Partizan,1,0,1,bo1,ONLINE,2388432,https://www.hltv.org/matches/2388432/partizan-vs-500-cct-season-3-europe-series-12
2025-12-07,2025_s2,train,12000,500,Johnny Speeds,1,2,0,bo3,ONLINE,2388429,https://www.hltv.org/matches/2388429/johnny-speeds-vs-500-cct-season-3-europe-series-12
2025-12-07,2025_s2,train,12000,500,Johnny Speeds,0,2,0,bo3,ONLINE,2388311,https://www.hltv.org/matches/2388311/500-vs-johnny-speeds-european-pro-league-series-3
2025-12-06,2025_s2,train,12000,500,ECSTATIC,1,2,0,bo3,ONLINE,2387479,https://www.hltv.org/matches/2387479/ecstatic-vs-500-galaxy-battle-2025-phase-5
2025-12-04,2025_s2,train,12000,500,BASEMENT BOYS,2,1,1,bo3,ONLINE,2388419,https://www.hltv.org/matches/2388419/500-vs-basement-boys-cct-season-3-europe-series-12
2025-12-03,2025_s2,train,12000,500,SPARTA,2,1,1,bo3,ONLINE,2388306,https://www.hltv.org/matches/2388306/500-vs-sparta-european-pro-league-series-3
2025-12-02,2025_s2,train,12000,500,Sangal,1,2,0,bo3,ONLINE,2388408,https://www.hltv.org/matches/2388408/500-vs-sangal-cct-season-3-europe-series-12
2025-11-29,2025_s2,train,12000,500,Monte,0,2,0,bo3,LAN,2388538,https://www.hltv.org/matches/2388538/monte-vs-500-dreamhack-knockout-stockholm-2025
2025-11-23,2025_s2,train,12000,500,AaB,2,1,1,bo3,ONLINE,2387471,https://www.hltv.org/matches/2387471/500-vs-aab-galaxy-battle-2025-phase-5
2025-11-22,2025_s2,train,12000,500,FAVBET,0,2,0,bo3,ONLINE,2388264,https://www.hltv.org/matches/2388264/500-vs-favbet-jb-pro-league-season-1
2025-11-21,2025_s2,train,12000,500,HEROIC,0,2,0,bo3,ONLINE,2387834,https://www.hltv.org/matches/2387834/heroic-vs-500-cct-season-3-europe-series-11
2025-11-21,2025_s2,train,12000,500,FORZE Reload,0,2,0,bo3,ONLINE,2387465,https://www.hltv.org/matches/2387465/500-vs-forze-reload-galaxy-battle-2025-phase-5
2025-11-20,2025_s2,train,12000,500,CPH Wolves,2,1,1,bo3,ONLINE,2388256,https://www.hltv.org/matches/2388256/500-vs-cph-wolves-jb-pro-league-season-1
2025-11-19,2025_s2,train,12000,500,ECLOT,2,1,1,bo3,ONLINE,2387824,https://www.hltv.org/matches/2387824/500-vs-eclot-cct-season-3-europe-series-11
2025-11-18,2025_s2,train,12000,500,33,2,0,1,bo3,ONLINE,2387459,https://www.hltv.org/matches/2387459/33-vs-500-galaxy-battle-2025-phase-5
2025-11-17,2025_s2,train,12000,500,RUBY,2,0,1,bo3,ONLINE,2387819,https://www.hltv.org/matches/2387819/500-vs-ruby-cct-season-3-europe-series-11
2025-11-15,2025_s2,train,12000,500,Betclic,2,0,1,bo3,ONLINE,2387453,https://www.hltv.org/matches/2387453/betclic-vs-500-galaxy-battle-2025-phase-5
2025-11-15,2025_s2,train,12000,500,Leo,1,2,0,bo3,ONLINE,2387812,https://www.hltv.org/matches/2387812/500-vs-leo-cct-season-3-europe-series-11
2025-11-13,2025_s2,train,12000,500,SPARTA,2,1,1,bo3,ONLINE,2387805,https://www.hltv.org/matches/2387805/sparta-vs-500-cct-season-3-europe-series-11
2025-11-13,2025_s2,train,12000,500,Monte,1,2,0,bo3,ONLINE,2387642,https://www.hltv.org/matches/2387642/500-vs-monte-nodwin-clutch-series-2
2025-11-12,2025_s2,train,12000,500,NOVAQ,2,1,1,bo3,ONLINE,2387640,https://www.hltv.org/matches/2387640/novaq-vs-500-nodwin-clutch-series-2
2025-11-12,2025_s2,train,12000,500,CYBERSHOKE,1,2,0,bo3,ONLINE,2387446,https://www.hltv.org/matches/2387446/cybershoke-vs-500-galaxy-battle-2025-phase-5
2025-11-12,2025_s2,train,12000,500,Nuclear TigeRES,1,2,0,bo3,ONLINE,2387800,https://www.hltv.org/matches/2387800/500-vs-nuclear-tigeres-cct-season-3-europe-series-11
2025-11-11,2025_s2,train,12000,500,K27,0,2,0,bo3,ONLINE,2387227,https://www.hltv.org/matches/2387227/k27-vs-500-esl-challenger-league-season-50-europe-cup-4
2025-11-11,2025_s2,train,12000,500,9BOOMPRO,2,1,1,bo3,ONLINE,2387635,https://www.hltv.org/matches/2387635/500-vs-9boompro-nodwin-clutch-series-2
2025-11-10,2025_s2,train,12000,500,FORZE Reload,2,1,1,bo3,ONLINE,2387222,https://www.hltv.org/matches/2387222/500-vs-forze-reload-esl-challenger-league-season-50-europe-cup-4
2025-11-08,2025_s2,train,12000,500,Betera,1,2,0,bo3,ONLINE,2387092,https://www.hltv.org/matches/2387092/500-vs-betera-cct-season-3-europe-series-10
2025-11-07,2025_s2,train,12000,500,ECSTATIC,2,0,1,bo3,ONLINE,2387088,https://www.hltv.org/matches/2387088/ecstatic-vs-500-cct-season-3-europe-series-10
2025-11-05,2025_s2,train,12000,500,SPARTA,2,0,1,bo3,ONLINE,2387081,https://www.hltv.org/matches/2387081/sparta-vs-500-cct-season-3-europe-series-10
